ID,Provider_1,ProvID_1,Provider_2,ProvID_2,Stationnam,RiverName,RiverBasin,Country,CountryNam,Continent,HydroRegio,DrainArPro,DrainArLDD,YProvided,XProvided,YCorrected,XCorrected,ToCalibrat,ValidGLOFA,Legend_for,Comments,StartDate,EndDate,AddedDate,Lake,Reservoir,Lastupdate,CalibYear,ExtractGroup
G5651,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,21278,0,0,-14.05,23.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5652,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,92129,0,0,-14.25,23.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5653,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,35623,0,0,-14.25,27.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5655,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,24467,0,0,-14.45,26.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5656,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,12491,0,0,-14.45,27.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5657,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,14899,0,0,-14.55,29.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5658,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,27572,0,0,-14.65,29.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5660,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,22537,0,0,-14.85,23.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5661,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,43411,0,0,-14.85,30.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5662,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,95298,0,0,-14.85,30.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5664,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,13616,0,0,-14.95,22.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5665,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,234635,0,0,-15.15,22.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5669,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,15050,0,0,-15.35,32.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5670,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,13177,0,0,-15.35,32.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5673,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,13690,0,0,-15.45,17.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5674,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,28461,0,0,-15.45,32.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5675,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,16298,0,0,-15.55,17.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5676,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,146328,0,0,-15.55,30.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5677,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,1048350,0,0,-15.55,32.85,0,0, ,Dam Cabora Bassa,,, ,0,0,,0,AF_20190502
G5678,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,15933,0,0,-15.55,47.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5683,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,151696,0,0,-15.95,28.55,0,0, ,Lake Kafue,,, ,0,0,,0,AF_20190502
G5687,Synthetic,0,NA,NA,Na,Na,Na,ZW,Zimbabwe,Africa,46,-9999,666857,0,0,-16.45,28.85,0,0, , Dam Kariba,,, ,0,0,,0,AF_20190502
G5692,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,31677,0,0,-16.25,19.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5693,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,1086730,0,0,-16.25,33.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5694,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,16981,0,0,-16.25,33.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5695,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,13010,0,0,-16.35,18.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5696,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,12500,0,0,-16.35,23.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5697,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,1103950,0,0,-16.35,33.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5698,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,53578,0,0,-16.45,33.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5699,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,12717,0,0,-16.45,46.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5701,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,11722,0,0,-16.55,33.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5702,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,33769,0,0,-16.55,33.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5703,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,39236,0,0,-16.55,46.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5706,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,53448,0,0,-16.65,15.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5707,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,21002,0,0,-16.65,33.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5708,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,18533,0,0,-16.65,33.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5709,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,24288,0,0,-16.75,14.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5710,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,23359,0,0,-16.85,46.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5711,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,11825,0,0,-16.85,46.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5713,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,56042,0,0,-16.95,18.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5714,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,12002,0,0,-16.95,18.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5715,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,12092,0,0,-16.95,21.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5717,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,15514,0,0,-17.05,21.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5723,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,63838,0,0,-17.25,22.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5726,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,36374,0,0,-17.35,22.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5727,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,17948,0,0,-17.45,24.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5731,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,46,-9999,356094,0,0,-17.65,25.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5732,Synthetic,0,NA,NA,Na,Na,Na,ZW,Zimbabwe,Africa,46,-9999,24414,0,0,-17.65,29.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5733,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,76129,0,0,-17.75,18.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5734,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,1183300,0,0,-17.75,35.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5735,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,159279,0,0,-17.75,35.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5740,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,105447,0,0,-17.85,20.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5741,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,56940,0,0,-17.85,20.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5742,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,46,-9999,152350,0,0,-17.85,25.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5743,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,164383,0,0,-17.95,20.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5747,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,58133,0,0,-18.05,20.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5748,Synthetic,0,NA,NA,Na,Na,Na,ZW,Zimbabwe,Africa,46,-9999,530381,0,0,-18.05,26.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5751,Synthetic,0,NA,NA,Na,Na,Na,ZW,Zimbabwe,Africa,46,-9999,42476,0,0,-18.15,26.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5753,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,19545,0,0,-18.35,16.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5756,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,26014,0,0,-18.45,15.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5757,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,46436,0,0,-18.45,15.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5758,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,16263,0,0,-18.45,16.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5759,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,46,-9999,117041,0,0,-18.45,23.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5762,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,72792,0,0,-18.55,15.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5763,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,36151,0,0,-18.55,16.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5764,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,46,-9999,22455,0,0,-18.55,23.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5770,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,109628,0,0,-18.75,16.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5773,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,46585,0,0,-18.85,16.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5775,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,11458,0,0,-18.95,24.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5791,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,16685,0,0,-19.65,45.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5797,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,23961,0,0,-19.85,45.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5798,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,29235,0,0,-19.95,21.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5800,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,32862,0,0,-20.05,21.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5802,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,62999,0,0,-20.15,22.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5807,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,18429,0,0,-20.35,21.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5808,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,25618,0,0,-20.35,22.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5809,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,11733,0,0,-20.45,21.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5810,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,97218,0,0,-20.45,22.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5821,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,24155,0,0,-20.75,25.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5826,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,556604,0,0,-20.85,25.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5827,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,30448,0,0,-20.85,25.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5835,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,584773,0,0,-20.95,25.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5845,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,414336,0,0,-21.25,24.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5846,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,130618,0,0,-21.25,24.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5847,Synthetic,0,NA,NA,Na,Na,Na,ZW,Zimbabwe,Africa,46,-9999,42026,0,0,-21.25,32.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5848,Synthetic,0,NA,NA,Na,Na,Na,ZW,Zimbabwe,Africa,46,-9999,39618,0,0,-21.35,32.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5854,Synthetic,0,NA,NA,Na,Na,Na,ZW,Zimbabwe,Africa,46,-9999,28099,0,0,-22.05,29.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5856,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,46,-9999,146141,0,0,-22.15,29.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5857,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,58128,0,0,-22.25,23.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5858,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,12375,0,0,-22.35,22.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5859,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,57544,0,0,-22.35,24.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5860,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,46,-9999,126344,0,0,-22.35,28.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5861,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,23620,0,0,-22.45,22.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5862,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,46,-9999,12865,0,0,-22.45,30.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5864,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,230391,0,0,-22.55,31.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5865,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,14230,0,0,-22.55,31.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5874,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,15900,0,0,-22.85,24.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5880,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,27413,0,0,-22.95,24.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5892,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,46,-9999,11538,0,0,-23.55,27.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5894,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,46,-9999,61652,0,0,-23.65,27.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5898,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,46,-9999,15902,0,0,-23.85,26.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5899,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,46,-9999,41428,0,0,-23.85,26.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5906,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,10995,0,0,-24.55,19.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5907,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,25413,0,0,-24.65,19.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5908,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,58626,0,0,-24.65,33.45,0,0, ,Reservoir,,, ,0,0,,0,AF_20190502
G5911,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,19446,0,0,-24.95,23.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5914,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,14055,0,0,-25.05,23.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5919,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,48308,0,0,-25.25,23.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5922,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,13567,0,0,-25.35,19.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5923,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,47,-9999,23627,0,0,-25.35,23.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5925,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,23211,0,0,-25.45,19.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5936,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,23115,0,0,-25.85,20.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5937,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,47,-9999,54270,0,0,-25.95,20.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5938,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,77490,0,0,-25.95,20.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5939,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,15057,0,0,-25.95,20.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5940,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,47,-9999,44764,0,0,-26.05,20.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5942,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,47,-9999,56106,0,0,-26.35,20.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5943,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,97501,0,0,-26.35,20.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5944,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,10844,0,0,-26.35,22.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5945,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,88813,0,0,-26.35,22.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5954,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,47,-9999,154864,0,0,-26.85,20.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5955,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,108442,0,0,-26.85,20.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5956,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,48,-9999,15871,0,0,-26.85,32.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5959,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,47,-9999,33400,0,0,-26.95,20.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5960,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,47,-9999,19140,0,0,-26.95,28.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5971,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,47,-9999,83202,0,0,-27.65,25.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5974,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,47,-9999,17638,0,0,-27.75,25.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5980,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,47,-9999,743185,0,0,-28.25,17.25,0,0, , ,,, ,0,0,,0,AF_20190502
G6037,Synthetic,0,NA,NA,Na,Na,Na,ZA,South Africa,Africa,47,-9999,15462,0,0,-31.55,18.45,0,0, , ,,, ,0,0,,0,AF_20190502
G6083,SWALIM,0,NA,NA,Jilib,Juba,Juba Shabelle,SO,Somalia,Africa,43,-9999,215658,0.50853,42.76417,0.55,42.75,0,1, ,No data provided,,, ,0,0,,0,AF_20190502
G6084,SWALIM,0,NA,NA,Kaytooy,Juba,Juba Shabelle,SO,Somalia,Africa,43,-9999,215163,0.79479,42.66959,0.75,42.65,0,1, ,River_Gauge_Stations\Discharge_hydrographs\Long term 10 Day Flow Statistics (Katoi 1936   1989).pdf,1/27/1963,12/31/1979, ,0,0,,0,AF_20190502
G6085,SWALIM,0,NA,NA,Kamsuma,Juba,Juba Shabelle,SO,Somalia,Africa,43,-9999,516424,0.24722,42.77226,0.25,42.75,0,1, ,No data provided,,, ,0,0,,0,AF_20190502
G6086,SWALIM,0,NA,NA,Marerey,Juba,Juba Shabelle,SO,Somalia,Africa,43,-9999,215781,0.42789,42.72087,0.45,42.75,1,1, ,River_Gauge_Stations\Discharge_hydrographs\Long term 10 Day Flow Statistics (Mareere 1977   1989).pdf,01/01/1977,09/11/1990, ,0,0,,0,AF_20190502
G6087,SWALIM,0,NA,NA,Bu Ale,Juba,Juba Shabelle,SO,Somalia,Africa,43,-9999,213555,1.24477,42.57317,1.25,42.55,0,1, ,No data provided,,, ,0,0,,0,AF_20190502
G6088,SWALIM,0,NA,NA,Afgooye,Shabelle,Juba Shabelle,SO,Somalia,Africa,43,-9999,219148,2.14796,45.12366,2.15,45.15,0,1, ,River_Gauge_Stations\Discharge_hydrographs\Long term 10 Day Flow Statistics (Afgoi 1936   1989).pdf,01/01/1963,9/29/1990, ,0,0,,0,AF_20190502
G6089,SWALIM,0,NA,NA,Audegle,Shabelle,Juba Shabelle,SO,Somalia,Africa,43,-9999,220261,1.9818,44.83243,1.95,44.85,0,1, ,River_Gauge_Stations\Discharge_hydrographs\Long term 10 Day Flow Statistics (Audegle 1936   1989).pdf,11/24/1917,6/17/1990, ,0,0,,0,AF_20190502
G6090,SWALIM,0,NA,NA,Balcad,Shabelle,Juba Shabelle,SO,Somalia,Africa,43,-9999,218530,2.34978,45.39005,2.35,45.35,0,1, ,No data provided,,, ,0,0,,0,AF_20190502
G6106,Red Cross,0,NA,NA,Kapelebyong,Akokoro,Nile,UG,Uganda,Africa,43,-9999,5070,2.2,33.9,2.45,34.05,0,1, ,Requested by red cross,,, ,0,0,,0,AF_20190502
G6107,NA,0,NA,NA,Abetlti,Great Ghbe,Upper Ghibe,ET,Ethiopia,Africa,44,-9999,16078,8.2333,37.5833,8.25,37.55,1,1, ,Data comes from Feyera [FH] and is not officially provided (JD) information regarding this station can be found on internet,5/24/1963,9/30/1995, ,0,0,,0,AF_20190502
G6108,NA,0,NA,NA,Woltkite,Wabi,Upper Ghibe,ET,Ethiopia,Africa,44,-9999,1964,8.25,37.7666,8.25,37.75,1,0, ,Data comes from Feyera [FH] and is not officially provided,02/12/1967,08/07/1982, ,0,0,,0,AF_20190502
G6109,NA,0,NA,NA,Asetndabo,Gilgel G.,Upper Ghibe,ET,Ethiopia,Africa,44,-9999,3810,7.75,37.1833,7.75,37.25,1,0, ,Data comes from Feyera [FH] and is not officially provided,5/21/1967,12/31/1998, ,0,0,,0,AF_20190502
G6110,NA,0,NA,NA,Woltkite,Walga,Upper Ghibe,ET,Ethiopia,Africa,44,-9999,1840,8.3333,37.6,8.35,37.55,1,0, ,Data comes from Feyera [FH] and is not officially provided,6/13/1971,12/31/1996, ,0,0,,0,AF_20190502
G6111,NA,0,NA,NA,Shetbe,Gojeb,Upper Ghibe,ET,Ethiopia,Africa,44,-9999,3196,7.4166,36.3833,7.45,36.35,1,0, ,Data comes from Feyera [FH] and is not officially provided,3/27/1970,12/31/1998, ,0,0,,0,AF_20190502
G6112,NA,0,NA,NA,Sekta,Seka,Upper Ghibe,ET,Ethiopia,Africa,44,-9999,861,7.6,36.75,7.65,36.75,1,0, ,Data comes from Feyera [FH] and is not officially provided,01/01/1980,12/31/1998, ,0,0,,0,AF_20190502
F0030,NLRC_510,0,NA,NA,R.ManafaatButaleja,,,UG,Uganda,Africa,,,,,,0.949999988,34.04999924,,,,,,,,,,,,
F0032,NLRC_510,0,NA,NA,R.MpologomaatBudumba,,,UG,Uganda,Africa,,,,,,0.75,33.75,,,,,,,,,,,,
F0033,NLRC_510,0,NA,NA,R.KyogaNileatMasindiport,,,UG,Uganda,Africa,,,,,,1.649999976,32.04999924,,,,,,,,,,,,
F0033,NLRC_510,0,NA,NA,R.KyogaNileatMasindiport,,,UG,Uganda,Africa,,,,,,1.649999976,32.04999924,,,,,,,,,,,,
F0034,NLRC_510,0,NA,NA,R.Kapiri,,,UG,Uganda,Africa,,,,,,1.549999952,33.65000153,,,,,,,,,,,,
F0035,NLRC_510,0,NA,NA,R.RwiziatMbararawaterworks,,,UG,Uganda,Africa,,,,,,-0.649999976,30.64999962,,,,,,,,,,,,
F0035,NLRC_510,0,NA,NA,R.RwiziatMbararawaterworks,,,UG,Uganda,Africa,,,,,,-0.649999976,30.64999962,,,,,,,,,,,,
F0036,NLRC_510,0,NA,NA,R.Muzizi,,,UG,Uganda,Africa,,,,,,0.050000001,30.64999962,,,,,,,,,,,,
