County;sub_county;ward;Location;Sub_Location;other;scene;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;services.disrupted;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage);cholera_outbreak;cholera.cases;situation;data_source;dref no;glidenumber;ID;data_quality;magnitude_impact;date_recorded
Samburu;0;0;Samburu;0;0;Samburu;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;dec_12th_2011_mdrke020;0;1255;0;0;2011/12/12 00:00:00
Samburu;0;0;Samburu;0;0;Samburu;0;0;0;0;0;0;schools;0;0;0;4;0;0;0;0;0;0;0;0;0;at 1910hrs krcs samburu branch reported to eoc an alert on floods after loosuk, lolkunono, lesidai and loiborkare schools submerged and a vehicle swept away. instantaneous assessment was done by the branch and a report will be out by 1st august 2012.;eoc;0;0;1258;2;0;2012/07/31 00:00:00
Samburu;0;0;Samburu;0;0;Samburu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0930hrs tutana (krcs county manager) reported flooding incident that was as a result of heavy rainfall from last evening and into early morning today in samburu county, 13 households were affected by floods in sereolitie area. (brief; 13 hhs);eoc;0;0;1260;2;0;2015/11/30 00:00:00
Samburu;Samburu East;0;0;0;0;Samburu East;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;one person aged 16 years drowned at river waso near west gate samburu east, early morning. one body of nyiro leleju was yet to be recovered as water level is very high.;eoc;0;0;1257;2;1;2012/05/12 00:00:00
Samburu;Samburu East;0;0;0;0;Samburu East;2;0;0;0;0;0;schools;0;0;0;4;0;0;0;0;0;0;0;0;0;at 1300hrs, eoc through social media monitoring captured an incident that was a result of flash floods in samburu east constituency. two people were swept away while 3 others reported to be missing. search and recovery operations ongoing by samburu county disaster team.;eoc;0;0;1267;2;1;2018/03/18 00:00:00
Baringo;0;0;0;0;Sandai And Mbechot Locations;Sandai And Mbechot Locations;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;sep_30th_2010_mdrke012;0;27;0;0;2010/08/30 00:00:00
Baringo;Eldama Ravine;0;0;0;Saos;Saos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0900hrs, flora (0721247109) reported flood at saos village in baringo county, several households were affected as a result of flood. no one was injured from the flood incident and the situation later on return to normal after the flooding water reduced to normal.;eoc;0;0;49;2;0;2017/05/22 00:00:00
West Pokot;0;0;0;Sarmach;0;Sarmach;0;0;0;0;0;0;latrines;0;32;0;0;2;0;0;0;0;0;0;0;0;floods incident reported by velma (krcs west pokot) which occurred on 8th april 2015 at sarmach sub-location porkoyu village, following heavy downpour. 58hh were affected, 21 of them fully damaged. 359 people were displaced; 4 acres of maize destroyed while 11 calf’s, 6 sheep and 15 goat kids swept away. boreholes, water pipes and 2 latrines damaged. this is after an assessment was conducted by krcs west pokot. (brief: 58hh, 32animanls, 359people, 2latrines);eoc;0;0;1560;2;1;2015/04/11 00:00:00
Samburu;Samburu East;0;0;0;Serelepi;Serelepi;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;at 0906hrs salad tutana (krcs county manager) reported flash floods being experienced at serelepi samburu east, the flash floods affected approximately 13 families, while14 goats were swept away, krcs is conducting assessment to the area, and the county manager will distribute nfis tomorrow morning.(brief; 13 hhs, 14 goats);eoc;0;0;1259;2;1;2015/11/29 00:00:00
Marsabit;0;0;0;0;Seretho;Seretho;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;14_may_2010mdrke012;0;786;0;0;2010/04/20 00:00:00
Isiolo;Garba Tula;0;0;0;Sericho Garbatulla;Sericho Garbatulla;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;floods reported in sericho garbatulla area in isiolo with unknown number of families marooned.;eoc;0;0;271;2;0;2013/04/05 00:00:00
Marsabit;0;0;0;0;Shauri Yako;Shauri Yako;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0745hrs talaso (krcs marsabit) reported of heavy rainfall in marsabit county. rainfall above average witnessed in most parts of the county. flash floods led to the displacement of 10 families at shauri yako in saku sub-county. distribution of non food item is currently ongoing. flash floods was also reported in laisamis. (brief; 10 hhs);eoc;0;0;806;2;0;2015/11/26 00:00:00
Mandera;0;0;0;0;Shimbir Fatuma In Mandera;Shimbir Fatuma In Mandera;0;0;0;0;568;0;0;0;420;0;0;0;0;0;0;0;0;0;0;0;0;dref;14_may_2010mdrke012;0;753;1;1;2010/04/29 00:00:00
Marsabit;0;0;0;0;Shurr;Shurr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;talaso (0721560728) reported to e.o.c at 1830hrs of a flooding incident in shurr village marsabit county. the flood incident has paralyzed transport system in and out of the village to marsabit town. this was as a result of the bridge connecting the shurr village and the other villages marooned by the flood waters.;eoc;0;0;823;2;0;2017/11/13 00:00:00
Siaya;0;0;0;0;Siaya;Siaya;0;0;0;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;dec_12th_2011_mdrke020;0;1282;0;0;2011/12/12 00:00:00
Siaya;0;0;0;0;Siaya;Siaya;0;0;0;0;661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;may_31st_2013_mdrke025;0;1283;0;0;2013/05/31 00:00:00
West Pokot;Sigor;0;0;Sigor;0;Sigor;0;0;0;0;0;0;roads,bridge;1;0;1;0;0;0;0;0;0;0;0;0;0;0;dref;mdrke007;fl-2008-000217-ken;1541;1;0;2008/11/25 00:00:00
Nairobi;Kibra;0;0;0;Silanga  In Kibera;Silanga  In Kibera;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"at 1704hrs, esther klb reported to e.o.c of a flash floods incident at silanga area in kibera. at least 601 people were severely affected and displaced by the floods that had pounded the



area recently. two people drowned,1 resuscitated successfully and 1(11years old) still missing.";eoc;0;0;1102;2;0;2019/04/23 00:00:00
Bungoma;Sirisia;0;Sirisia;0;0;Sirisia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1232hrs wekola (krcs bungoma) reported of cases that were as a result of heavy rainfall last evening.  most parts of the county received rainfall above average, in sirisia sub-county approximately 50hhs were affected these include schools and residential houses. assessment was carried out today later which a detailed report will be shared. (brief; 50hhs);eoc;0;0;75;2;0;2016/04/11 00:00:00
Narok;0;0;0;0;Siyiapei River;Siyiapei River;0;0;0;0;0;0;rgs 2k06 second gauge swept away. the old bridge also destroyed.;0;0;1;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;1218;1;0;2018/04/13 00:00:00
Baringo;0;0;0;0;Sogom;Sogom;4;4;0;51;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;jan_15th_2013_mdrke024;0;36;1;1;2013/01/15 00:00:00
Nakuru;Rongai;Solai;Solai;0;0;Solai;45;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 2205hrs a flash floods incident was reported at solai in subukia sub county, nakuru county, patel dam in solai is reported to have burst its banks due to heavy rains experienced in the area. the raging waters has claimed 26 lives, injured 41 people and displaced 500hh, sar operation led by krcs team, e plus team, county government ambulance, kdf and nys managed to evacuate casualties to bahati sub county hospital and nakuru pgh.;eoc;0;0;1141;2;1;2018/05/13 00:00:00
Marsabit;Moyale;Sololo;Sololo;0;0;Sololo;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;bombe krcs asg upper eastern reported floods in dambala fachana, sololo district at 1807hrs that a lorry that was carrying cows was swept by flood waters drowning 2 cows and 1 person reported died from the incident.;eoc;0;0;799;2;1;2014/05/14 00:00:00
Marsabit;Moyale;Sololo;Sololo;0;0;Sololo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;talaso uer rm reported to have received a distress call from plan international in nairobi that their 2 land cruiser with local and foreign staff on board was stuck due to heavy downpour experienced in marsabit, they were trapped at sololo sub county. they are requesting for emergency air rescue as the team have been out there for more than 24hrs.;eoc;0;0;822;2;0;2017/11/12 00:00:00
Isiolo;0;Sololo;Sololo;0;0;Sololo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;flood incident reported in basa/yamicha/alango in isiolo north sub county at 1737hrs affecting 608hh with roads rendered impassable for over 3 weeks. krcs team conducting assessment in the area and sensitizing safety measures to be undertaken by the locals living in flood prone areas;eoc;0;0;302;2;0;2018/04/17 00:00:00
Kisumu;0;0;0;0;Sondu;Sondu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;bulletin (no. 2/2006);0;512;0;0;2006/05/25 00:00:00
Mombasa;0;0;0;0;Sosian Estate;Sosian Estate;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e.o.c received report via social media of a young boy body that was found near naivas supermarket in bamburi at sosian estate. the body was taken to the morgue by nps officers.;eoc;0;0;945;2;1;2017/05/09 00:00:00
Nairobi;0;0;0;0;South B;South B;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"at 2031hrs millicent (krcs nairobi branch) reported a collapsed wall in south b along aoko road near the mosque in nairobi county. 6 injured and 9 fatalities were reported in the operation which took 7 hours of search and rescue before taking break due to the heavy rains experienced in the area and they needed more tacticful machine to enable the access the people trapped under the rubbles. the agencies that responded are krcs cbdrt, krcs nairobi branch, ems, ndmu, kenya police, nys, st johns, msf and aar. the search and rescue operation is expected to continue this morning by trying to retrieve the bodies that are still trapped. 



(brief: 6 injured and 9fatalities)";eoc;0;0;1075;2;1;2015/05/12 00:00:00
Nairobi;0;0;0;0;South B, South C, Nairobi West And Kileleshwa. High Rise And Nairobi Dam Wall;South B, South C, Nairobi West And Kileleshwa. High Rise And Nairobi Dam Wall;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;1074;0;0;2015/05/11 00:00:00
Kisii;0;0;0;0;South Gucha;South Gucha;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;june_11th_2012_mdrke023;0;492;1;1;2012/06/11 00:00:00
Kisii;South Mugirango;0;0;0;0;South Mugirango;0;0;0;0;0;0;latrines;0;0;0;0;300;0;0;0;0;0;0;0;0;at 0840hrs magdalene (county manager) reported a floods case in kisii county. she reported that the area has continued experiencing heavy rainfall; the rains caused landslide in nyangweta area affecting 2hh, 1hh in mwamugesa and 2hh in south mugirango. preliminary reports indicate that over 300 latrines have collapsed in south mugirango and roof of bagichocho primary school were blown off. no injuries were reported. (brief: 5hh; 1school);eoc;0;0;501;2;0;2015/11/13 00:00:00
Uasin Gishu;Soy;Soy;Soy;Soy;0;Soy;5;0;0;51;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;mar_7th_2014_mdrke024;0;1503;1;1;2014/03/07 00:00:00
West Pokot;0;0;0;0;Suam River At Kongelai Area;Suam River At Kongelai Area;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;1564;0;0;2018/04/18 00:00:00
Homa Bay;0;0;0;0;0;Suba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;floods reported in suba due to heavy down pour in the area;eoc;0;0;213;2;0;2012/04/25 00:00:00
Homa Bay;0;0;0;0;0;Suba;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0545hrs roche krcs county manager reported of heavy rains in most parts of homabay specifically in  suba sub county nyancha sub location in gwasi central several houses have been reported been destroyed in flash floods, five people who were travelling via motor bike, one rider and two kids and two others, a man and a woman were swept away during the flash floods four were rescued while a middle age woman succumbed and the her body has been recovered.krcs and provincial government will hold a meeting today  concerning the heavy rains experienced in homabay county.krcs will conduct assessment and share the findings during the day.. (brief: 1 fatality);eoc;0;0;228;2;1;2015/11/10 00:00:00
Nairobi;0;0;0;0;Suba-Gwasi;Suba-Gwasi;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;june_11th_2012_mdrke023;0;1052;1;1;2012/06/11 00:00:00
Makueni;Makueni;0;0;Sultan Hamud;0;Sultan Hamud;0;0;0;0;10;0;roads;1;0;0;0;0;0;0;0;0;0;0;0;0;krcs joe mbalu makueni county coordinator at 0817hrs reported floods at sultan hamud town in makueni county, approximately 10hh were displaced and road cut off at sultan hamud bridge caused by overflow of river sultan hamud along mombasa road. assessment was conducted by kibwezi rcat team, motorists were advised to use wote makueni makindu road as an alternative route.;eoc;0;0;732;2;0;2017/11/12 00:00:00
Makueni;Makueni;0;0;Sultan Hamud;0;Sultan Hamud;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;reported aron (0722326245) to e.o.c at 2019hrs a drowning incident in sultan hamud. a senior police officer and her wife are feared dead after their car was swept away by over flow of a river along sultan hamud-kasikeu road.;eoc;0;0;736;2;1;2018/04/10 00:00:00
Makueni;Makueni;0;0;Sultan Hamud;0;Sultan Hamud;0;0;0;0;0;0;roads;1;0;0;0;0;0;0;0;0;0;0;0;0;gladys via 0729866448 reported flash floods at sultan hamud area along mombasa road at 1044hrs. the bridge near sultan hamud has since been overtopped by raging waters paralyzing transport at nairobi-mombasa highway. in addition, several families in the area marooned damaging household property and crops. makueni krcs is on ground facilitating assessment;eoc;0;0;738;2;0;2018/04/23 00:00:00
Taita Taveta;0;0;0;0;"Survey Area     Taveta , County: Taita Taveta


River Basin Lumi, Sub County: Taveta, Location: Mahoo, Sub-Location: Mahoo, Village: Sengoni


";"Survey Area     Taveta , County: Taita Taveta


River Basin Lumi, Sub County: Taveta, Location: Mahoo, Sub-Location: Mahoo, Village: Sengoni


";0;0;0;0;0;0;weir at grogan canal overtopped, banana plantations swept away;0;5;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;1319;1;1;2017/05/03 00:00:00
Narok;Narok East;Suswa;0;Suswa;0;Suswa;0;0;0;0;0;0;roads impassable;1;0;0;0;0;0;0;0;0;0;0;0;0;e.o.c via social media received a report of flash floods along mai mahiu road near suswa trading centre at 1400hrs, the road was rendered impassable and several passengers have been stranded for several hours and heavy traffic reported along the busy highway.;eoc;0;0;1203;2;0;2017/05/01 00:00:00
Narok;Narok East;Suswa;0;Suswa;0;Suswa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;e.o.c via social media received report of flash floods along narok road past suswa near duka moja after heavy downpour at 1530hrs, motorist waited for the water to subside before proceeding with their journey.;eoc;0;0;1204;2;0;2017/09/17 00:00:00
Baringo;0;0;0;0;Swandani;Swandani;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;jan_15th_2013_mdrke024;0;35;0;0;2013/01/15 00:00:00
Baringo;0;0;0;0;Swandani;Swandani;0;0;0;25;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;jan_15th_2013_mdrke024;0;37;1;0;2013/01/15 00:00:00
Machakos;Mavoko;Syokimau/Mulolongo;0;0;Syokimau;Syokimau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;flash floods in syokimau after heavy overnight downpour;eoc;0;0;682;2;0;2012/04/23 00:00:00
Machakos;Mavoko;Syokimau/Mulolongo;0;0;Syokimau;Syokimau;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1030hrs joe mbalu (county manager) reported a flooding incident in syokimau, machakos. one woman was yesterday swept away by flash floods in the region, her body was recovered today by the search and rescue krcs team and transported to machakos county mortuary. property of unknown value was also destroyed .krcs machakos is currently on stand-by. (brief; 1 injury);eoc;0;0;702;2;1;2015/11/10 00:00:00
West Pokot;0;0;0;0;Tabach;Tabach;0;0;0;25;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;mar_7th_2014_mdrke024;0;1559;1;0;2014/03/07 00:00:00
Taita Taveta;Voi;0;0;0;Taita Taveta;Taita Taveta;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;in taita taveta county, an elderly woman drowned and her body washed away by raging floods.police and provincial administration officials said the body of the woman was found far from her house at mabomani village in the outskirts of voi town on wednesday evening.;eoc;0;0;1299;2;1;2013/03/21 00:00:00
Taita Taveta;0;0;0;0;Taita Taveta;Taita Taveta;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;as from the previous report of taita taveta flash floods the assessment that was done indicates that 50 households affected, with 5 households displaced. the affected were integrated by relatives and friends within rekeke village. the flash floods have since subsided. (brief: 50hhs affected; 5hhs displaced);eoc;0;0;1304;2;0;2015/05/02 00:00:00
Taita Taveta;0;0;0;0;Taita Taveta;Taita Taveta;0;0;0;0;3;0;bridge;0;0;1;0;0;0;0;0;0;0;0;0;0;at 0830hrs, nzuga (krcs voi) reported on rainfall update in taita taveta county. rainfall above average was witnessed in the county in the last past few days, the level of water in water bodies increased and it led to the bursting of river lumi and sweeping of kiroro bridge, this further led to the displacement of 3 households and affected 40 families. a team comprising of krcs and county representative from ministry of information went to challa to conduct an assessment later which will be shared. (brief; 40 families; 3hhs);eoc;0;0;1314;2;0;2016/01/21 00:00:00
Taita Taveta;0;0;0;0;Taita Taveta;Taita Taveta;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;benson krcs taita taveta notified e.o.c of floods situation at taita taveta county at around 1128hrs brought about by heavy rainfall. six villages amounting to 676 hhs have since been affected by the situation with 121 hhs completely displaced and seeking refuge from neighbors/relatives;eoc;0;0;1323;2;0;2018/03/28 00:00:00
Mandera;Mandera West;Takaba;Tabaka;Tabaka;0;Takaba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;flash floods were reported at 1345hrs at takaba area in mandera west that swept a land cruiser that was crossing to the other side with 5 occupants, they were all rescued by well- wishers.;eoc;0;0;767;2;0;2018/04/16 00:00:00
Mandera;Mandera West;Takaba;0;0;0;Takaba;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1846hrs hassan (krcs mandera) reported of cases that were as a result of heavy rainfall in lagsure, takaba. one person was reported to have been swept away by the raging waters and later found dead while two others rescued alive. residents are being advised to move to high level grounds;eoc;0;0;763;2;1;2017/04/19 00:00:00
West Pokot;0;0;0;0;0;Tambach;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;kenya: floods update no.12;-;1538;0;0;2006/12/29 00:00:00
Tana River;0;0;0;0;Tana Delta;Tana Delta;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;1329;1;1;2008/06/13 00:00:00
Tana River;0;0;0;0;Tana Delta;Tana Delta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;flash flood reported in the tana delta, mikameni village and its environs (including garsen) after river tana burst its bank and the affected have been settled in 19 camps. a total of 8 camps (1047 households) were reached on 23rd may 2012. about 8 more camps to be visited on 24th may 2012. in total, 17 camps (1987 households) confirmed yet to receive nfi?s. only one camp of 48 households has received nfi?s. assessment will continue on 24th may 2012 with dispatch of nfi?s;eoc;0;0;1341;2;0;2012/05/23 00:00:00
